envSteps,gradientSteps,totalReward,worldModelLoss,reconstructionLoss,rewardPredictorLoss,klLoss,actorLoss,criticLoss,entropies,logprobs,advantages,criticValues
6000,100,-68.30985915492995,11397.91171875,11397.1796875,0.7316912412643433,0.0001642942428587979,0.19261841475963593,-0.24369055032730103,2.731721878051758,1.2099288702011108,-0.16122888028621674,-6.6041340827941895
6000,100,-68.30985915492995,11397.91171875,11397.1796875,0.7316912412643433,0.0001642942428587979,0.19261841475963593,-0.24369055032730103,2.731721878051758,1.2099288702011108,-0.16122888028621674,-6.6041340827941895
7000,200,-68.65203761755527,11346.5943359375,11345.6181640625,0.9764342904090881,1.4305114737211966e-07,0.4834901988506317,1.0335628986358643,6.746158123016357,4.077310562133789,-0.12048400193452835,-11.726242065429688
8000,300,-68.12749003984112,11346.659765625,11345.974609375,0.6857988238334656,1.4305114737211966e-07,-0.784807026386261,-0.894314169883728,8.855422019958496,9.66190242767334,0.08034855127334595,-12.93095874786377
9000,400,-68.42105263157951,11339.6744140625,11338.916015625,0.7575014233589172,0.0004834175109862393,-0.3557526469230652,-1.9026299715042114,9.445575714111328,11.970707893371582,0.02912287600338459,-14.09366512298584
10000,500,-70.09966777408665,11328.9,11328.2861328125,0.6142759919166565,1.4305114737211966e-07,-0.7162618637084961,-0.737457275390625,9.737574577331543,13.146080017089844,0.05423930287361145,-15.47648811340332
11000,600,-69.11196911196966,11329.0669921875,11328.2490234375,0.8183335065841675,1.4305114737211966e-07,-1.0256414413452148,-1.0569994449615479,9.804655075073242,13.521735191345215,0.07535860687494278,-16.01970100402832
12000,700,-73.59735973597387,11330.089453125,11329.458984375,0.6310215592384338,1.4305114737211966e-07,-2.03080677986145,6.194907188415527,9.887094497680664,13.84075927734375,0.14706051349639893,-16.997549057006836
13000,800,-67.97153024911071,11323.7759765625,11323.1298828125,0.645153820514679,0.00012841224670401274,-1.1310678720474243,-0.9054033160209656,10.006795883178711,14.066654205322266,0.08030067384243011,-17.072673797607422
14000,900,-66.10169491525498,11319.2857421875,11318.6884765625,0.5834155678749084,0.013861203193664462,0.3514890968799591,-1.4073116779327393,9.922195434570312,13.805303573608398,-0.02584383264183998,-17.78165054321289
15000,1000,-14.754098360655966,11322.581640625,11322.072265625,0.49038365483283997,0.019168758392333896,-12.46729850769043,1.8790051937103271,0.15772415697574615,14.794519424438477,0.8300846219062805,-16.856414794921875
16000,1100,-41.58075601374594,11324.4341796875,11323.8974609375,0.4189698100090027,0.11821033954620352,-3.212357997894287,0.884321928024292,-0.856911301612854,7.53313684463501,0.4031103551387787,4.556597709655762
17000,1200,-83.38870431893638,11320.98984375,11320.6318359375,0.2878648638725281,0.069439673423767,-0.7145850658416748,-0.7300118803977966,-2.248411178588867,12.565667152404785,0.05683758482336998,2.005979299545288
18000,1300,-84.02555910543077,11323.0005859375,11322.4912109375,0.31031689047813416,0.19856061935424796,-6.441044807434082,0.8471934199333191,-1.022435188293457,11.406134605407715,0.6472230553627014,2.9474236965179443
19000,1400,-85.71428571428508,11324.7984375,11324.029296875,0.6572054028511047,0.11171712875366202,5.094305992126465,0.9914333820343018,-0.5363542437553406,10.721639633178711,-0.47782444953918457,-11.59192180633545
20000,1500,-87.17948717948647,11316.5650390625,11316.611328125,-0.24881117045879364,0.20254662036895743,1.1973050832748413,0.07093427330255508,2.07348895072937,8.071358680725098,-0.15938310325145721,-16.394737243652344
21000,1600,-85.20710059171537,11315.7662109375,11315.166015625,0.2888253331184387,0.31138339042663565,0.8900944590568542,-0.13927359879016876,2.154866933822632,8.983771324157715,-0.09546675533056259,-17.132116317749023
22000,1700,-69.41896024464862,11314.1421875,11313.978515625,-0.21534760296344757,0.37997426986694327,-0.6806197166442871,-0.09247525036334991,3.2001230716705322,8.17153549194336,0.04431898519396782,-17.47386932373047
23000,1800,-69.59459459459413,11316.093359375,11315.74609375,-0.1195727288722992,0.4659184455871581,-0.692482054233551,0.3209061920642853,3.5788369178771973,7.869914531707764,0.06806567311286926,-17.672861099243164
24000,1900,-83.66013071895374,11315.636328125,11315.482421875,-0.3891078531742096,0.5426988840103149,-0.21757030487060547,0.1251899003982544,4.505268096923828,8.570338249206543,0.03223704174160957,-17.690658569335938
25000,2000,-83.66013071895372,11312.452734375,11312.7783203125,-0.8088611960411072,0.4828959941864013,0.21653616428375244,0.3795759081840515,4.559193134307861,7.251437187194824,-0.0315537229180336,-18.028717041015625
26000,2100,-80.7692307692304,11310.921484375,11310.47265625,-0.03226800262928009,0.4811070203781127,-0.08653829991817474,0.8729796409606934,4.097748756408691,7.6331377029418945,0.012447651475667953,-15.57619571685791
27000,2200,-83.76623376623324,11312.386328125,11312.33984375,-0.3916524648666382,0.4376572608947753,-0.06625702232122421,0.7499724626541138,3.4887170791625977,6.760380744934082,0.011407258920371532,-15.93539810180664
28000,2300,-80.26315789473651,11308.1607421875,11309.349609375,-1.6433457136154175,0.45444085597991934,-0.10345567762851715,1.154531717300415,4.185880184173584,7.178900241851807,0.014468355104327202,-12.26913070678711
29000,2400,-79.38144329896879,11311.3755859375,11312.6708984375,-1.8010550737380981,0.505717897415161,-0.22892245650291443,2.1610219478607178,3.17104434967041,7.126023292541504,0.03048633597791195,1.0541205406188965
